tag,word
0,התם
2,לא
0,נמי
0,קאיי
1,יפסיק
1,הרעים
0,היכי
1,המדולדלין
0,זוזי
1,בגדי
0,אחריתי
1,והקים
1,רבן
1,יומת
1,מדלגין
2,עד
0,תאני
0,דנקיט
1,עגלה
0,חזינא
1,אחת
1,אמה
1,ואינה
2,למה
1,וביצי
0,מאי
0,בבורא
0,בליליא
1,טמא
1,יד
0,פש
0,אמרת
1,נכח
1,בדיר
1,ומחללם
0,דרבא
0,דהאי
0,משמע
0,גמירי
0,דמחאי
0,איניש
2,או
1,עליך
1,והעדים
1,בחיקו
1,חול
2,אלא
0,דכולהו
1,והקדירה
2,מחלי
1,מפורשים
0,הוינן
2,אין
2,כי
0,אמרה
1,מקום
0,עילויה
0,גמרינן
2,גמור
1,טהרה
1,שור
1,הכיור
2,לא
1,מנת
2,הוא
0,שמיה
0,דאמרי
1,להעמיד
1,בגסה
2,וכל
0,אסמכתא
0,ואתי
1,נחמיה
0,נמי
0,בריה
0,לדידי
2,סוף
1,הכהנים
0,ירוקא
0,מאי
1,ואחד
0,ואתו
0,דתאני
0,הדר
1,ויסעו
1,במצות
1,יום
1,אל
2,כל
2,שקל
0,מאן
0,דאגדתא
2,אלא
1,את
2,לך
1,מעילה
1,מטמא
0,דקא
2,לא
1,ומזה
0,ולבסוף
0,אידי
0,תרגומא
1,המורסן
1,והלבונה
2,על
1,הכבשים
1,ידעתיך
1,אמש
2,על
1,אפרודיטי
2,ההוא
1,ויחנו
1,ומטמא
1,והכהן
2,ארבעה
1,כשד
1,המילה
1,ורצחו
2,ולא
2,לא
0,רב
1,מכוונים
1,אליעזר
0,מידי
0,סופתקא
2,בין
1,וכוש
1,את
1,ויקחה
1,עם
1,שנים
1,ביום
2,פתחו
1,ערב
0,מלוכי
0,ליה
0,שרא
1,כלנה
1,טמאים
0,מיחייב
0,מיחת
1,תנופה
1,מכשרתה
1,השדה
0,צפרא
0,קבא
1,כיתת
1,עולה
1,בהקיפו
1,שיעמום
1,שהיא
1,ומזיד
2,כלום
0,בהוצא
0,קרא
0,מאי
0,דבעי
0,מנא
1,המשתמש
2,בני
1,בראויין
0,זוזי
1,עבדיו
0,היכי
0,והרסנא
1,ירק
2,או
0,הא
2,דמיה
0,קא
0,ממילא
0,ביה
0,דמתני
0,רב
1,מומו
1,אם
1,ונתן
1,הריני
0,משמע
0,ליהדריה
2,דינו
1,רגלי
0,דאי
0,סבר
1,לאמר
1,שנים
0,משמיה
0,קמשמע
1,לתוך
0,וארישא
0,שפיר
0,אנא
0,דקיוהא
2,אמר
0,מסי
2,על
2,גבי
0,קנו
1,שואבות
1,ממנו
1,שכחתי
1,שבתת
1,אינן
0,מר
0,שמיעא
2,הוא
0,הויא
2,והוא
1,תרומה
0,לית
1,ופקקה
2,בפירוש
0,נמי
1,תורין
0,איתרחיש
2,על
0,ריפתא
1,חרמים
1,ודבריו
0,כרכתא
0,וטלולא
2,כל
0,מילי
0,להו
2,לא
0,קנסו
0,סברי
0,לן
1,התרומה
2,לא
1,טובים
1,המשכן
2,לא
0,ואברוארי
2,מקיים
2,גבי
0,ועבדינהו
1,ואת
0,הא
1,ואברם
1,ידעני
0,על יד
0,מהו
0,ואידך
1,ויאמר
0,מינה
2,מן
0,ומשחא
0,קתני
0,האי
0,כל היכא
1,ונשרף
1,תתצון
2,לי
1,ונשי
0,חומרא
2,על
2,אין
2,כל
2,לא
1,ויאכל
1,של
1,ולכבשים
1,אינו
1,ובחוצה
1,ויעשו
0,אמינא
0,והא
1,הנחש
0,תורא
1,אלו
0,לדידי
0,דאתי
2,אלפא
0,הני
0,ממילא
2,עד
2,לו
2,גבאי
2,ומנו
0,דעתין
0,יומא
0,דבעי
0,הוה
2,משום
1,שהיה
0,אמינא
1,אינו
1,הזונין
1,יד
1,לשתות
0,ומפסדו
1,דבורים
2,אלא
0,הא
0,לדרב
1,ומחליטו
2,לי
1,הדסים
1,מטהרתו
0,ואי
0,אנא
0,סופא
2,תהא
0,סבירא
0,וזילא
0,נמי
2,הוא
0,דניחי
0,וליתני
0,ליה
0,והא
0,אינשי
0,רבועי
1,זו
1,נותן
2,אלא
0,לשדינהי
2,אמר
0,רכסא
1,בלעם
2,עליה
0,בי רוניא
0,מאי
0,מגו
0,רחמי
1,את
1,ותאמר
1,ושמרו
0,אי
2,אלא
1,ושלא
2,בגופה
1,בן
2,לו
0,טעמא
1,תצא
1,מתכת
2,עניי
0,לן
0,כולהי
0,עובדא
0,לא איתיה
2,לקדרה
0,נינהו
1,האלה
1,נא
0,מתניתין
1,ומלתה
2,משום
0,בהדי הדדי
0,דקפיד
0,דסמליה
1,בלילה
2,או
2,הוא
1,טמא
0,הדדי
1,ממונות
0,תרי
1,נקצץ
0,ליה
1,שנה
0,גנבי
0,למהוה
0,דאדעתא
0,שקיל
0,מינה
1,חבירי
1,נזיר
1,אביו
2,עבד
1,בזה
2,הוא
0,אתא
2,כי
1,אידם
0,לוגר
1,והקרבת
1,שר
0,בעו
1,יזד
1,אם
0,גברא
0,דדיקלא
1,ולקח
1,צפין
1,לומר
0,תיובתיה
1,אומרים
1,ניסוך
2,עד
1,ואין
0,נמי
2,למחר
0,וכיון
0,טעמא
2,היא
2,במי
0,דאיתליו
2,על
0,קשיא
1,נקרעה
0,בדבעלה
0,שנין
0,חמרא
0,ביה
0,רעיא
1,מספיקין
1,שפניה
1,וקדשת
2,או
0,קא
1,למטלית
1,ומלמטה
1,ואם
2,אמר
1,את
0,דכתב
0,סבר
1,לשמע
0,דהבלא
1,לשתי
2,ולא
1,ונותן
0,כיון
1,ומפותת
1,ואם
1,עמכם
1,בא
1,תן
0,איסורא
1,מתוכן
0,מיאש
0,דמיפניין
1,חכמים
0,דאי
0,הא
1,ור'
1,במקדש
1,לזכרי
1,לביתו
0,קרא
1,במכות
1,שחרית
0,ולילפו
1,שם
0,דידהו
1,שנשא
1,מת
0,חד
1,שלשה
1,לקח
2,עשרים
1,המלאים
1,בקומפון
1,בתורה
1,לשבטיך
2,רבי
1,נפשות
1,טבורו
2,עד
0,דאיצטריך
1,שיבנה
2,לא
1,יוצאין
0,והוה
1,שיגנוב
1,מביאה
1,בתוכן
1,תחת
0,קא
0,דלאו
1,שכחה
0,מידי
1,ויתפלל
1,עדנה
1,כבשים
0,סקרתא
0,עבידן
2,לא
0,קא
0,שמעתא
1,ומאת
1,טהורין
0,נמי
0,איכא
1,ועל
1,נעשה
0,קני
0,קשיא
2,ההוא
1,זרע
1,אם
1,פעמים
1,שכרי
1,מעליך
2,שני
0,קרא
2,אין
0,בקרני
0,תרי
0,תיפוך
0,ומאן
2,לארבע
0,דאסיר
1,ומועלין
1,והכנעני
2,קריין
2,מקרב
1,לשחי
0,בהדה
0,ואי
0,קא
0,דהבא
0,והא
0,אצטנע
2,אלא
0,וטאבי
0,אילימא
2,אבא
1,חוששין
2,שמע
1,השבוע
1,לחצר
1,עקרן
2,הוא
0,מיניה
1,ואפייתן
2,מקדים
1,יהיו
1,חשב
1,צויתי
1,קריבה
0,ליה
0,מנא
0,דלדידך
0,להו
1,ייטב
1,ונותן
1,עדותיו
2,או
0,הדר
0,דומיא
1,גובלים
1,ויאמר
1,דופן
0,מפיק
2,דין
2,הוא
2,ויהא
0,שמשא
1,כה
1,וילינו
0,לרב
1,עם
0,כיון
1,המלכה
1,מאות
1,גולל
1,כנויין
1,ומצופין
2,אכול
2,הוא
2,אתו
1,שכל
1,בהן
0,למאי
1,בדרך
0,ואם
0,שמוה
1,של
0,דאברהם
0,סבתא
2,או
1,ביחיד
0,דאימיה
0,נמי
1,שמו
1,מטורף
1,איזהו
0,קימי
0,דלא
0,דאמרת
1,לעבר
1,את
0,ליה
0,מגלי
0,רחמנא
0,דאשכח
1,דינר
0,טפי
1,חמור
2,אף
0,קא
0,האי
1,שמות
1,וחליצה
2,לי
0,הדרא
0,תברה
2,נח
0,דהיינו
1,את
1,"חי""ת"
1,עצמך
2,אמר
0,הא
0,מעיין
1,והטלה
1,והמפתח
2,ולא
0,בעתיקי
0,רב
1,עברתן
1,מלמעלן
1,מטמא
2,כל
0,חדא
0,והא
0,קניא
2,כי
1,איש
1,שמו
2,לו
1,יכעיסהו
1,מתיר
1,האזינו
1,מנענעו
1,האדמה
1,וחצי
2,על
1,החמה
1,מותר
1,רוב
1,וחלוצה
0,אי
0,שמיה
0,דאיכא
0,ניגררו
2,לו
1,ובגסה
2,מפליג
2,קיימא
2,עליה
0,עציבת
1,קהת
1,פאבי
0,נהרדעי
1,וזה
0,ומאי
2,ולא
1,הרוח
1,כן
1,יהוה
2,לא
0,שהדי
0,אי
1,עקידתו
0,כגון
2,קשו
1,יהודה
1,וארבעים
1,אתה
0,איכא
1,בריתי
1,בכבש
0,דאכתי
2,אלא
0,טובא
2,הוא
1,עוקץ
2,ולא
0,לאזוקן
0,תנא
0,איתה
1,נסכיהם
0,הוה
0,ליה
2,גרמו
1,במזרחו
0,תרי
2,מן
0,כותא
0,דרבה
0,בספינתא
2,לא
2,או
1,טומאתו
1,ברשות
1,ויורדין
0,רמא
1,ושבירת
1,מכביצה
0,דדפנא
0,אוזפיה
0,בר ישראל
2,בורא
0,קמשמע
1,טהורים
0,ארישא
0,דקאמרי
1,ואם
0,והוינא
1,שלפניו
2,ובני
0,ליה
1,עזריה
0,ואירכס
1,עינך
0,קא
0,ביני וביני
0,בר בי רב
0,בר
2,צריכין
2,משום
1,נשים
0,כתיב
0,תרין
1,סיחון
0,צריכא
0,דאבדיל
0,ויהביה
0,תרגומה
0,זיהררי
1,שנדקדקו
1,מכשירים
2,גבי
0,תרגומא
1,כיצד
1,הטומאה
1,כזית
0,ליה
2,אתו
1,כותל
0,רידיא
2,לא
0,לכדרבא
2,מאה
1,ואין
1,העליון
1,ממצרים
1,ויחי
0,איסורא
0,ליה
0,כותיה
0,וכולי עלמא
0,ברבנן
1,לפי
0,והא
1,שבו
0,ואמרי
2,ולך
1,אהרן
0,מאי
0,תנא
1,לנער
0,משכחת
2,טהר
1,את
0,דמי
0,דאיבעי
0,ידעינן
1,ויבחר
1,וישכם
1,ואני
1,ויאמינו
0,הא
0,מר
1,חדשים
1,ואם
0,קא
0,תוהא
0,ליה
0,אמרת
1,המזבח
0,מיבעיא
0,דאמרת
0,איתמר
0,שמיא
0,תנן
0,ידעינן
2,בה
0,ביה
1,נוטל
1,אינכם
0,סבר
0,צווחא
2,הילך
1,יכולים
2,אף
0,רב
0,במילתא
1,אומרים
0,וקאתו
1,מדמו
1,קדקד
1,שהכהנים
2,שני
1,מכן
2,לא
2,או
1,עזריה
1,מגיע
0,מיניהו
1,עירי
0,תימא
2,כמה
1,מטמאין
0,דהויא
0,בכולהו
0,זריע
0,וטוינא
0,למיקנא
1,ולהשמיד
1,לכם
1,ויעל
0,מסתברא
0,ביה
1,ויורדת
0,חלבא
1,יום
2,על
1,ברית
0,פליג
1,דברי
1,כפיך
0,ליה
0,קטילי
1,טהור
0,זוזי
2,כל
1,אצל
0,הוה
2,איני
0,מפסיד
0,משתכח
1,אררט
1,תודה
2,לא
0,באיגרתא
0,הא
2,אלא
1,כפרה
0,ואילא
1,והנאה
0,דאספסתא
0,מזדבן
0,שקלת
1,רע
1,בעבור
1,ואת
1,ארצה
1,יודע
2,אלא
1,חוץ
1,בעמיו
0,דאיעבד
0,דמי
1,ויעזב
2,אתו
1,פסחה
2,לא
0,הכי
0,קלא
2,אף
1,האיש
0,אכחשוה
2,שמע
1,תולעת
2,או
1,אחד
0,אהדדי
2,ולא
2,בין
1,וגדולה
1,את
0,נפיק
1,משקין
2,ההוא
2,לא
2,אמרו
1,השירה
2,ידע
1,בשרו
1,חייבות
1,בשעתו
0,מאן
2,לאו
2,ואמר
1,מביאין
0,קרטליתא
0,נינהו
0,נמי
0,ובית הלל
2,לא
2,לא
0,דחזא
0,רב
0,קמיה
1,שנאמר
0,דרבא
1,אחת
1,שגגת
1,בהמה
0,במאי
1,שתיהן
2,חמשה
1,אתם
2,אין
1,אי
0,וחליף
1,מכלום
0,דייר
2,לה
1,יהודה
2,לא
0,ליה
1,מאזנים
0,סבר
1,נשים
1,אבי
1,ממנה
1,גרופית
0,בתרי
0,קמשמע
1,החטים
0,בידיה
0,יומא
2,ונתר
1,לשמן
1,כיוצא
1,המצוה
1,ושלהבת
0,איתעבידא
1,לנו
2,שאני
2,לא
0,אשמעתין
1,מדרס
1,רואה
2,ממון
1,להן
1,יהושע
1,וכורך
1,עליו
0,הכי
2,עד
0,רב
1,היה
1,לכהן
1,יהוה
2,לאו
2,לו
1,בקרבך
0,ערבא
1,שזה
2,לא
1,כמו
2,לאו
1,שפירצן
1,זה
1,המים
1,שירפו
0,פקע
2,כל
0,אנא
1,גבוה
1,פסל
1,תנור
1,בארבעים
0,דאי
2,וכתוב
1,ושאר
0,מאי
1,להחמיר
1,וישכר
1,טפחים
1,בעצם
0,ליכתוב
2,או
1,עשה
1,בנדתה
1,אומר
1,ועשרים
0,הכי השתא
0,וליתני
2,רבי
1,לסמוך
0,במעלי שבתא
1,בסנדל
2,ולא
0,סוף סוף
0,דלא
2,מן
0,וחדא
0,סופא
1,פגול
1,שיטמא
1,ובשיפון
0,דאיקני
2,אלא
0,ליה
0,לן
1,בסבלתם
1,תמימם
0,מאי
1,המסך
1,ונץ
1,את
0,סופא
2,לי
1,אביו
0,משתעבד
2,על
0,מילי
1,אומרים
1,עצמות
1,בחומה
0,הוה
2,אלא
2,או
1,לאמר
0,כדאשכחן
0,להני
2,ולא
0,מיניהו
0,זביני
2,אלא
2,עד
1,רבים
1,בתועבת
0,סברא
0,תיהוי
1,מפני
0,לימא
1,רוח
0,עביד
2,מקרב
1,ולתמרים
2,מי
1,הבא
0,דקתני
0,נמי
1,ולתמחוי
1,ויחד
1,והזבח
1,ונשכו
0,ליה
0,מסייעא
1,אחד
0,דמעיקרא
1,שלא
2,אפילו
2,הוא
1,חבית
1,אנכי
0,מאי
1,בשל
0,ומר
2,לך
1,וחי
1,באהל
1,הפסח
1,הבצרות
2,משלם
1,למזרח
0,דלא
2,פתח
1,למת
0,זמנין
0,איכא
0,סבר
0,רב
1,עמו
1,בערב
0,דתימא
1,לגינו
1,אסור
2,כל
0,מכלל
1,ונגשה
1,שופן
1,התנור
0,ליה
1,וזוג
1,ורבו
1,ניטל
0,דמי
1,אשר
1,בנותן
2,לי
2,לי
0,כי היכי
1,פסולה
1,מעט
0,מאי
0,דרב
2,לה
1,ההין
2,ולא
0,מאי
1,הזית
0,ופרעי
1,ומת
0,בחדא
2,משלם
0,אמרי
1,שתיהן
1,אינו
1,ונמלך
0,מאי
0,נפשיהו
1,להזות
1,שנתן
2,לאו
0,דהא
1,ולמזלות
0,מתחותך
1,וזורע
0,אסיר
1,אינו
1,ואחות
1,את
1,ואוסרין
0,אומצא
0,מעיט
0,דלא
0,הנהו
0,לנטורי
0,תנא
0,דבי
2,מערבי
0,מנא
1,הקושר
0,היכי
1,בבית
1,ומכל
0,למימר
2,לא
1,לעולם
0,שתלא
0,מכלל
1,לחם
1,המערכה
0,בעינן
1,בן
0,מאן
1,כגון
1,עקבו
2,משום
2,שני
0,אמרינן
1,ואם
0,קא
1,צרור
0,כריש לקיש
1,שהעליון
1,יהוה
0,מר
0,דזרעי
0,שרית
0,דרב
1,בכור
0,ככרעי
2,אף
1,לעצמו
0,לן
1,הלחת
1,הרע
0,בריה
2,רעי
1,נסר
1,אחד
0,שנא
0,בי גובי
1,ומחשבה
1,המזרקת
1,יכבס
1,המבקע
0,מאי
0,דאוריתא
1,זכרים
1,בתרומה
1,מצרימה
1,ומן
0,לגבי
1,את
2,לו
0,להו
0,מיחזי
1,איכה
1,טומאה
1,אחד
0,חזינן
2,אמר
1,הארץ
1,משיוציא
1,שם
0,התם
2,בני
1,ותבא
0,דנפק
0,דיקר
1,ונטמא
0,ליה
1,להם
2,איני
0,הני
0,מגליא
0,מיא
0,אחר
1,והאתת
0,מזייף
0,איניש
1,לסחר
0,דידיה
1,ואת
1,ומניין
1,בתבואה
1,שלשה
0,דלא
2,לא
2,רבי
1,יוסף
2,או
1,מצוך
0,דייאלא
0,תיפוק
2,בה
0,הכא
1,פסולה
1,כהן
0,הכי
1,אליעזר
2,לדין
2,לא
1,ורואים
1,אח
1,אליו
1,ויש
0,סבירא
1,לסמוך
0,לחומרא
2,כי
0,למשמע
1,יין
1,היו
1,יום
0,עמא
0,לימא
2,לא
0,דקא
2,אלא
1,ומקנת
0,לחומרא
2,הוא
2,לא
0,רמי
1,לבנתה
0,דמקרביתו
1,יהוה
0,איכא
2,עד
1,שמוכרת
1,איש
2,בין
0,ליה
1,רעה
1,ומדור
2,בין
1,כמנין
1,ברגליך
0,בהו
1,רבן
0,לן
1,יהושע
2,עבדה
0,דמפיק
1,כופין
1,צוה
1,עשה
1,התודה
2,כי
0,אמרי
0,ליפתא
2,אף
1,ויזכר
0,ליה
1,יכול
0,ולרבא
1,חיה
1,מעל
0,מיניה
2,או
1,יבוא
2,סדר
0,להו
0,תרתי
1,אחד
0,אמינא
1,הלוים
2,רבי
0,דכי
0,קא
1,ואינו
0,מאן
2,זרעי
1,העין
1,מפץ
0,לדידכו
1,בדיו
1,הצעיר
2,עלייה
0,דאי
2,עד
2,על
1,ונמכר
0,בדיניה
2,דבר
0,דנשי
0,ליה
0,מאי
1,והאלום
0,הא
1,מלמד
0,ואתא
0,שיתא
1,את
1,העבדה
0,רמית
1,שהקריבן
1,נשים
2,תהא
1,המרכיב
1,בתבשיל
1,וצרת
1,חייב
2,ולא
0,דמי
2,על
1,למשפחתם
0,במערבא
0,והא
1,הודו
1,אלהים
2,משני
0,אי
1,ראשון
1,חטאה
1,ופטור
1,למשפט
0,בפיסחא
1,העולם
0,ומאי
1,הרי
2,שלחו
1,נגד
1,אסור
1,בור
0,דלא
0,התם
2,ולא
0,להו
0,והאי
2,היא
1,אינן
0,דרבא
1,עור
1,שכן
1,והגרעינים
2,עיקר
1,אם
0,דנפל
0,איתקש
1,השלישי
1,הזאת
1,אגרוף
0,ולשקליה
0,ואי
1,לשפט
0,דמי
0,דמעיקרא
1,והעזים
1,ובא
1,פקדונו
0,כיון
1,משלחין
1,מת
0,אהדדי
0,הא
1,שעברו
0,ליה
2,דמאי
2,לך
1,גדול
1,באויר
2,הוא
1,לבית
2,על
2,לאו
0,איכא
0,מילי
1,לטוב
0,אי
1,יאכל
1,שלשה
1,דברי
1,שמעון
1,ומבור
0,רב
0,דאיתמר
0,ליתזלו
0,דידך
0,דדינרי
1,הראיתי
0,דרבנן
1,עצמן
1,כהנים
1,העול
0,איכא
2,לא
0,ומר
1,ועשיתם
0,איקרי
0,אית
0,ומר
0,דבי
1,ראשי
1,עצם
1,מספר
1,ערירים
0,תניא
2,לאו
0,חדא
0,ליה
1,ומקדיש
0,דלא
1,נשך
2,לא
2,ההוא
1,מסרתי
0,עילאה
0,סתמיה
1,את
1,בשר
0,דאמרת
0,קשיא
1,נשאת
1,ובעל
1,שהוא
1,יכול
0,ליה
0,דרב
2,אמר
1,בהמה
1,שישרו
0,מחו
2,אמר
0,אמרת
2,או
0,הויא
2,דעתה
0,כל היכא
0,דצריך
1,אם
1,אומר
2,לא
0,לן
0,דינא
1,רואה
0,תקינו
1,ויאמר
0,לגלויי
2,בה
1,מת
0,לישקליה
0,מיחסרא
0,דלא
1,הצמר
0,בעא
2,ולא
0,דצריכי
1,הקדש
2,לא
1,ממול
2,לכל
0,מתיבי
1,קדושות
1,שמעון
2,קיימא
2,הוא
0,שיעורא
1,במנחת
2,אלא
0,בחמרא
0,עיילה
0,ונדחוס
0,ואפלו
0,דרב
0,כדשלח
0,עילויה
1,אבל
0,ליה
2,לכל
0,וזבין
0,דהא
0,תרין
1,את
2,אמר
0,נימריה
0,חרדלא
2,מכאן
0,קם
1,רובע
1,את
0,ליה
2,בי
0,איניש
0,נמי
0,שטראי
1,ברשות
1,מקבלין
0,דארעא
1,תקריב
2,אטמא
2,נפשי
1,זו
2,בין
2,רבי
0,הכי
2,חסר
2,כי
2,אפילו
2,בה
2,ויעקב
2,לא
1,הרעב
1,שמאי
2,אלא
0,סבירא
1,בוקעת
1,החוצה
1,צנצנת
1,יקשן
1,אבל
0,הדר
0,אקילעא
1,נקוב
0,אכלינן
0,צריכנא
0,למיגזר
1,ממעשיו
0,יתיב
2,במאה
2,לאו
0,ליה
1,כליו
0,ליה
2,בדק
0,כרכו
0,אימא
1,וילדו
1,והרציתי
0,ליה
0,דשיכא
1,החלד
1,ועשית
1,שפתתן
1,אלה
0,ליה
0,וקא
0,לירבי
0,עסיקינן
